Date,Open,High,Low,Close,Adj Close,Volume
2004-04-15,102.04999542236328,102.04999542236328,102.04999542236328,102.04999542236328,43.55416488647461,9242675
2004-04-16,101.73999786376953,101.73999786376953,101.73999786376953,101.73999786376953,43.42185974121094,6402190
2004-04-19,97.54999542236328,97.54999542236328,97.54999542236328,97.54999542236328,41.63359451293945,8740030
2004-04-20,98.37000274658203,98.37000274658203,98.37000274658203,98.37000274658203,41.98357391357422,6525565
2004-04-21,102.47000122070312,102.47000122070312,102.47000122070312,102.47000122070312,43.73342514038086,8756855
2004-04-22,104.94999694824219,104.94999694824219,104.94999694824219,104.94999694824219,44.79186248779297,9565160
2004-04-23,103.6500015258789,103.6500015258789,103.6500015258789,103.6500015258789,44.23703384399414,5960610
2004-04-26,103.6500015258789,103.6500015258789,103.6500015258789,103.6500015258789,44.23703384399414,0
2004-04-27,96.11000061035156,96.11000061035156,96.11000061035156,96.11000061035156,41.01902770996094,7204005
2004-04-28,97.0199966430664,97.0199966430664,97.0199966430664,97.0199966430664,41.40739822387695,12472395
2004-04-29,95.69999694824219,95.69999694824219,95.69999694824219,95.69999694824219,40.84403991699219,7684810
2004-04-30,94.58999633789062,94.58999633789062,94.58999633789062,94.58999633789062,40.370296478271484,8547895
2004-05-03,93.16999816894531,93.16999816894531,93.16999816894531,93.16999816894531,39.764244079589844,9844135
2004-05-04,95.0,95.0,95.0,95.0,40.5452880859375,8876610
2004-05-05,96.44000244140625,96.44000244140625,96.44000244140625,96.44000244140625,41.15985870361328,8183360
2004-05-06,96.90999603271484,96.90999603271484,96.90999603271484,96.90999603271484,41.360450744628906,14627390
2004-05-07,95.3499984741211,95.3499984741211,95.3499984741211,95.3499984741211,40.69465637207031,11374750
2004-05-10,91.62999725341797,91.62999725341797,91.62999725341797,91.62999725341797,39.106990814208984,10455900
2004-05-11,85.7699966430664,85.7699966430664,85.7699966430664,85.7699966430664,36.60598373413086,12404225
2004-05-12,88.12000274658203,88.12000274658203,88.12000274658203,88.12000274658203,37.608951568603516,13874385
2004-05-13,89.23999786376953,89.23999786376953,89.23999786376953,89.23999786376953,38.08695602416992,13967225
2004-05-14,82.58999633789062,82.58999633789062,82.58999633789062,82.58999633789062,35.248783111572266,19180840
2004-05-17,75.36000061035156,75.36000061035156,75.36000061035156,75.36000061035156,32.16307830810547,11215695
2004-05-18,80.3499984741211,80.3499984741211,80.3499984741211,80.3499984741211,34.29277038574219,11026135
2004-05-19,84.13999938964844,84.13999938964844,84.13999938964844,84.13999938964844,35.910316467285156,9325645
2004-05-20,84.33999633789062,84.33999633789062,84.33999633789062,84.33999633789062,35.995670318603516,11352560
2004-05-21,84.02999877929688,84.02999877929688,84.02999877929688,84.02999877929688,35.86336135864258,9409985
2004-05-24,88.9000015258789,88.9000015258789,88.9000015258789,88.9000015258789,37.94185256958008,8410050
2004-05-25,85.79000091552734,85.79000091552734,85.79000091552734,85.79000091552734,36.61452102661133,10677745
2004-05-26,84.45999908447266,84.45999908447266,84.45999908447266,84.45999908447266,36.04689407348633,11285695
2004-05-27,82.29000091552734,82.29000091552734,82.29000091552734,82.29000091552734,35.120750427246094,9764605
2004-05-28,77.3499984741211,77.3499984741211,77.3499984741211,77.3499984741211,33.01239013671875,13066635
2004-05-31,73.30999755859375,73.30999755859375,73.30999755859375,73.30999755859375,31.288148880004883,10740780
2004-06-01,78.88999938964844,78.88999938964844,78.88999938964844,78.88999938964844,33.669654846191406,24029900
2004-06-02,78.51000213623047,78.51000213623047,78.51000213623047,78.51000213623047,33.507476806640625,10619170
2004-06-03,75.05999755859375,75.05999755859375,75.05999755859375,75.05999755859375,32.035037994384766,11179035
2004-06-04,78.23999786376953,78.23999786376953,78.23999786376953,78.23999786376953,33.39223861694336,13822790
2004-06-07,79.11000061035156,79.11000061035156,79.11000061035156,79.11000061035156,33.763545989990234,13081095
2004-06-08,81.33999633789062,81.33999633789062,81.33999633789062,81.33999633789062,34.71529006958008,13279640
2004-06-09,82.51000213623047,82.51000213623047,82.51000213623047,82.51000213623047,35.21464920043945,11588380
2004-06-10,81.08999633789062,81.08999633789062,81.08999633789062,81.08999633789062,34.60860061645508,10033140
2004-06-11,78.69000244140625,78.69000244140625,78.69000244140625,78.69000244140625,33.58430099487305,10328955
2004-06-14,77.45999908447266,77.45999908447266,77.45999908447266,77.45999908447266,33.05934524536133,8251200
2004-06-15,79.19999694824219,79.19999694824219,79.19999694824219,79.19999694824219,33.80195999145508,7545875
2004-06-16,78.0199966430664,78.0199966430664,78.0199966430664,78.0199966430664,33.29834747314453,9184125
2004-06-17,80.37000274658203,80.37000274658203,80.37000274658203,80.37000274658203,34.301307678222656,10207205
2004-06-18,79.5,79.5,79.5,79.5,33.929996490478516,9617985
2004-06-21,78.13999938964844,78.13999938964844,78.13999938964844,78.13999938964844,33.34955978393555,13422845
2004-06-22,77.08000183105469,77.08000183105469,77.08000183105469,77.08000183105469,34.67203140258789,9067000
2004-06-23,74.13999938964844,74.13999938964844,74.13999938964844,74.13999938964844,33.34955978393555,9621340
2004-06-24,74.3499984741211,74.3499984741211,74.3499984741211,74.3499984741211,33.44401931762695,15053830
2004-06-25,75.97000122070312,75.97000122070312,75.97000122070312,75.97000122070312,34.172733306884766,14979460
2004-06-28,76.83999633789062,76.83999633789062,76.83999633789062,76.83999633789062,34.56406784057617,15687380
2004-06-29,76.31999969482422,76.31999969482422,76.31999969482422,76.31999969482422,34.330162048339844,16921710
2004-06-30,76.04000091552734,76.04000091552734,76.04000091552734,76.04000091552734,34.2042121887207,14208555
2004-07-01,77.87999725341797,77.87999725341797,77.87999725341797,77.87999725341797,35.03187942504883,16190650
2004-07-02,77.05999755859375,77.05999755859375,77.05999755859375,77.05999755859375,34.663028717041016,13435785
2004-07-05,75.5,75.5,75.5,75.5,33.96131896972656,9868360
2004-07-06,76.97000122070312,76.97000122070312,76.97000122070312,76.97000122070312,34.62255096435547,12264360
2004-07-07,78.54000091552734,78.54000091552734,78.54000091552734,78.54000091552734,35.32876205444336,14286660
2004-07-08,78.58000183105469,78.58000183105469,78.58000183105469,78.58000183105469,35.34675598144531,28040180
2004-07-09,83.12000274658203,83.12000274658203,83.12000274658203,83.12000274658203,37.38893508911133,12729865
2004-07-12,84.61000061035156,84.61000061035156,84.61000061035156,84.61000061035156,38.05916213989258,10445775
2004-07-13,80.93000030517578,80.93000030517578,80.93000030517578,80.93000030517578,36.403831481933594,9427215
2004-07-14,79.5999984741211,79.5999984741211,79.5999984741211,79.5999984741211,35.805572509765625,11653310
2004-07-15,81.37000274658203,81.37000274658203,81.37000274658203,81.37000274658203,36.60175323486328,11087750
2004-07-16,82.73999786376953,82.73999786376953,82.73999786376953,82.73999786376953,37.21800231933594,11499595
2004-07-19,81.52999877929688,81.52999877929688,81.52999877929688,81.52999877929688,36.67372131347656,10326845
2004-07-20,80.29999542236328,80.29999542236328,80.29999542236328,80.29999542236328,36.12044143676758,8369985
2004-07-21,80.66999816894531,80.66999816894531,80.66999816894531,80.66999816894531,36.2868766784668,8963855
2004-07-22,80.20999908447266,80.20999908447266,80.20999908447266,80.20999908447266,36.07996368408203,14080820
2004-07-23,81.77999877929688,81.77999877929688,81.77999877929688,81.77999877929688,36.78617477416992,16636525
2004-07-26,83.73999786376953,83.73999786376953,83.73999786376953,83.73999786376953,37.66781997680664,8874585
2004-07-27,82.73999786376953,82.73999786376953,82.73999786376953,82.73999786376953,37.21800231933594,9963280
2004-07-28,82.77999877929688,82.77999877929688,82.77999877929688,82.77999877929688,37.23599624633789,12173900
2004-07-29,81.08999633789062,81.08999633789062,81.08999633789062,81.08999633789062,36.47580337524414,15864755
2004-07-30,84.63999938964844,84.63999938964844,84.63999938964844,84.63999938964844,38.07265090942383,17137095
2004-08-02,84.97000122070312,84.97000122070312,84.97000122070312,84.97000122070312,38.22110366821289,11782560
2004-08-03,85.52999877929688,85.52999877929688,85.52999877929688,85.52999877929688,38.472999572753906,14627445
2004-08-04,85.16999816894531,85.16999816894531,85.16999816894531,85.16999816894531,38.31106948852539,13557640
2004-08-05,87.16999816894531,87.16999816894531,87.16999816894531,87.16999816894531,39.210697174072266,12171870
2004-08-06,85.02999877929688,85.02999877929688,85.02999877929688,85.02999877929688,38.24808120727539,12818820
2004-08-09,85.22999572753906,85.22999572753906,85.22999572753906,85.22999572753906,38.33805465698242,9568275
2004-08-10,86.79000091552734,86.79000091552734,86.79000091552734,86.79000091552734,39.039772033691406,21072560
2004-08-11,84.4000015258789,84.4000015258789,84.4000015258789,84.4000015258789,37.964698791503906,20630405
2004-08-12,81.83000183105469,81.83000183105469,81.83000183105469,81.83000183105469,36.80866622924805,14420545
2004-08-13,80.15999603271484,80.15999603271484,80.15999603271484,80.15999603271484,36.057464599609375,20076280
2004-08-16,78.72999572753906,78.72999572753906,78.72999572753906,78.72999572753906,35.41423034667969,11726110
2004-08-17,78.94999694824219,78.94999694824219,78.94999694824219,78.94999694824219,35.51318359375,13179340
2004-08-18,77.16999816894531,77.16999816894531,77.16999816894531,77.16999816894531,34.71250915527344,12141770
2004-08-19,79.20999908447266,79.20999908447266,79.20999908447266,79.20999908447266,35.63014221191406,10943385
2004-08-20,76.47999572753906,76.47999572753906,76.47999572753906,76.47999572753906,34.402137756347656,18648855
2004-08-23,74.58999633789062,74.58999633789062,74.58999633789062,74.58999633789062,33.55197525024414,10192130
2004-08-24,76.33000183105469,76.33000183105469,76.33000183105469,76.33000183105469,34.33466339111328,11167275
2004-08-25,76.5999984741211,76.5999984741211,76.5999984741211,76.5999984741211,34.45611572265625,7728595
2004-08-26,76.73999786376953,76.73999786376953,76.73999786376953,76.73999786376953,34.51908874511719,7752705
2004-08-27,75.38999938964844,75.38999938964844,75.38999938964844,75.38999938964844,33.911834716796875,8072855
2004-08-30,77.75,77.75,77.75,77.75,34.97340393066406,5287400
2004-08-31,78.0999984741211,78.0999984741211,78.0999984741211,78.0999984741211,35.13084411621094,7044860
2004-09-01,78.54000091552734,78.54000091552734,78.54000091552734,78.54000091552734,35.32876205444336,7040690
2004-09-02,77.29000091552734,77.29000091552734,77.29000091552734,77.29000091552734,34.7664909362793,5129110
2004-09-03,76.73999786376953,76.73999786376953,76.73999786376953,76.73999786376953,34.51908874511719,4490405
2004-09-06,78.3499984741211,78.3499984741211,78.3499984741211,78.3499984741211,35.2432975769043,6413330
2004-09-07,78.40999603271484,78.40999603271484,78.40999603271484,78.40999603271484,35.270286560058594,5685100
2004-09-08,79.79999542236328,79.79999542236328,79.79999542236328,79.79999542236328,35.895530700683594,13931995
2004-09-09,78.94999694824219,78.94999694824219,78.94999694824219,78.94999694824219,35.51318359375,6679600
2004-09-10,79.08999633789062,79.08999633789062,79.08999633789062,79.08999633789062,35.5761604309082,11534840
2004-09-13,78.75,78.75,78.75,78.75,35.42322540283203,7111150
2004-09-14,78.08999633789062,78.08999633789062,78.08999633789062,78.08999633789062,35.126338958740234,8154055
2004-09-15,77.19000244140625,77.19000244140625,77.19000244140625,77.19000244140625,34.72150802612305,9885120
2004-09-16,77.7699966430664,77.7699966430664,77.7699966430664,77.7699966430664,34.98240280151367,5205005
2004-09-17,81.1500015258789,81.1500015258789,81.1500015258789,81.1500015258789,36.50278854370117,10993205
2004-09-20,82.2699966430664,82.2699966430664,82.2699966430664,82.2699966430664,37.006587982177734,18219710
2004-09-21,82.72000122070312,82.72000122070312,82.72000122070312,82.72000122070312,37.20901107788086,6728735
2004-09-22,82.51000213623047,82.51000213623047,82.51000213623047,82.51000213623047,37.11454772949219,8422525
2004-09-23,82.04000091552734,82.04000091552734,82.04000091552734,82.04000091552734,36.90312194824219,9548265
2004-09-24,82.29999542236328,82.29999542236328,82.29999542236328,82.29999542236328,37.02007293701172,10683165
2004-09-27,81.86000061035156,81.86000061035156,81.86000061035156,81.86000061035156,36.82216262817383,10948595
2004-09-28,79.19000244140625,79.19000244140625,79.19000244140625,79.19000244140625,35.62114715576172,17494345
2004-09-29,79.05999755859375,79.05999755859375,79.05999755859375,79.05999755859375,35.56266784667969,14784560
2004-09-30,80.66999816894531,80.66999816894531,80.66999816894531,80.66999816894531,36.2868766784668,13068355
2004-10-01,83.72000122070312,83.72000122070312,83.72000122070312,83.72000122070312,37.65882873535156,10162525
2004-10-04,84.4000015258789,84.4000015258789,84.4000015258789,84.4000015258789,37.964698791503906,8401085
2004-10-05,87.47000122070312,87.47000122070312,87.47000122070312,87.47000122070312,39.345638275146484,10695720
2004-10-06,85.37999725341797,85.37999725341797,85.37999725341797,85.37999725341797,38.40552520751953,11966675
2004-10-07,86.12000274658203,86.12000274658203,86.12000274658203,86.12000274658203,38.7383918762207,9211725
2004-10-08,84.90999603271484,84.90999603271484,84.90999603271484,84.90999603271484,38.19410705566406,5021555
2004-10-11,83.02999877929688,83.02999877929688,83.02999877929688,83.02999877929688,37.34844970703125,2715635
2004-10-12,81.30999755859375,81.30999755859375,81.30999755859375,81.30999755859375,36.57475662231445,12454560
2004-10-13,81.30999755859375,81.30999755859375,81.30999755859375,81.30999755859375,36.57475662231445,0
2004-10-14,81.1500015258789,81.1500015258789,81.1500015258789,81.1500015258789,36.50278854370117,9684440
2004-10-15,80.5199966430664,80.5199966430664,80.5199966430664,80.5199966430664,36.21940994262695,4863840
2004-10-18,81.11000061035156,81.11000061035156,81.11000061035156,81.11000061035156,36.48479461669922,4843485
2004-10-19,83.11000061035156,83.11000061035156,83.11000061035156,83.11000061035156,37.384437561035156,4093415
2004-10-20,82.44000244140625,82.44000244140625,82.44000244140625,82.44000244140625,37.08305740356445,6597275
2004-10-21,82.05999755859375,82.05999755859375,82.05999755859375,82.05999755859375,36.9121208190918,23404620
2004-10-22,82.05999755859375,82.05999755859375,82.05999755859375,82.05999755859375,36.9121208190918,0
2004-10-25,78.5199966430664,78.5199966430664,78.5199966430664,78.5199966430664,35.319766998291016,4488200
2004-10-26,80.76000213623047,80.76000213623047,80.76000213623047,80.76000213623047,36.32736587524414,5775160
2004-10-27,81.79000091552734,81.79000091552734,81.79000091552734,81.79000091552734,36.79067611694336,4564085
2004-10-28,83.54999542236328,83.54999542236328,83.54999542236328,83.54999542236328,37.58234786987305,3929640
2004-10-29,83.36000061035156,83.36000061035156,83.36000061035156,83.36000061035156,37.496891021728516,10494415
2004-11-01,83.0999984741211,83.0999984741211,83.0999984741211,83.0999984741211,37.37993621826172,4586060
2004-11-02,83.72000122070312,83.72000122070312,83.72000122070312,83.72000122070312,37.65882873535156,3935445
2004-11-03,83.9000015258789,83.9000015258789,83.9000015258789,83.9000015258789,37.73979187011719,4377470
2004-11-04,83.36000061035156,83.36000061035156,83.36000061035156,83.36000061035156,37.496891021728516,4596115
2004-11-05,84.1500015258789,84.1500015258789,84.1500015258789,84.1500015258789,37.85224533081055,4176805
2004-11-08,85.94000244140625,85.94000244140625,85.94000244140625,85.94000244140625,38.65742492675781,7991705
2004-11-09,84.86000061035156,84.86000061035156,84.86000061035156,84.86000061035156,38.17161560058594,3558730
2004-11-10,85.77999877929688,85.77999877929688,85.77999877929688,85.77999877929688,38.585453033447266,2726710
2004-11-11,86.08999633789062,86.08999633789062,86.08999633789062,86.08999633789062,38.724891662597656,3093830
2004-11-12,85.94999694824219,85.94999694824219,85.94999694824219,85.94999694824219,38.66191864013672,798460
2004-11-15,85.94999694824219,85.94999694824219,85.94999694824219,85.94999694824219,38.66191864013672,0
2004-11-16,88.01000213623047,88.01000213623047,88.01000213623047,88.01000213623047,39.58855056762695,3842610
2004-11-17,89.15999603271484,89.15999603271484,89.15999603271484,89.15999603271484,40.105838775634766,3535135
2004-11-18,89.04999542236328,89.04999542236328,89.04999542236328,89.04999542236328,40.05635070800781,2825740
2004-11-19,87.4000015258789,87.4000015258789,87.4000015258789,87.4000015258789,39.31415557861328,3231810
2004-11-22,86.29999542236328,86.29999542236328,86.29999542236328,86.29999542236328,38.81935501098633,2012045
2004-11-23,88.91999816894531,88.91999816894531,88.91999816894531,88.91999816894531,39.99788284301758,2856130
2004-11-24,91.47000122070312,91.47000122070312,91.47000122070312,91.47000122070312,41.144920349121094,4445635
2004-11-25,92.95999908447266,92.95999908447266,92.95999908447266,92.95999908447266,41.815155029296875,5664105
2004-11-26,92.95999908447266,92.95999908447266,92.95999908447266,92.95999908447266,41.815155029296875,0
2004-11-29,98.12999725341797,98.12999725341797,98.12999725341797,98.12999725341797,44.140708923339844,6763645
2004-11-30,96.56999969482422,96.56999969482422,96.56999969482422,96.56999969482422,43.43899154663086,4394500
2004-12-01,95.68000030517578,95.68000030517578,95.68000030517578,95.68000030517578,43.038658142089844,7348925
2004-12-02,97.81999969482422,97.81999969482422,97.81999969482422,97.81999969482422,44.00126647949219,4743060
2004-12-03,98.5999984741211,98.5999984741211,98.5999984741211,98.5999984741211,44.35212707519531,5633840
2004-12-06,98.94999694824219,98.94999694824219,98.94999694824219,98.94999694824219,44.509559631347656,5834260
2004-12-07,98.5999984741211,98.5999984741211,98.5999984741211,98.5999984741211,44.35212707519531,5207000
2004-12-08,96.6500015258789,96.6500015258789,96.6500015258789,96.6500015258789,43.4749870300293,4179085
2004-12-09,97.86000061035156,97.86000061035156,97.86000061035156,97.86000061035156,44.019256591796875,6566615
2004-12-10,96.6500015258789,96.6500015258789,96.6500015258789,96.6500015258789,43.4749870300293,3746390
2004-12-13,96.37000274658203,96.37000274658203,96.37000274658203,96.37000274658203,43.34903335571289,4389205
2004-12-14,97.4000015258789,97.4000015258789,97.4000015258789,97.4000015258789,43.81234359741211,2992480
2004-12-15,98.87000274658203,98.87000274658203,98.87000274658203,98.87000274658203,44.473575592041016,4016010
2004-12-16,100.16999816894531,100.16999816894531,100.16999816894531,100.16999816894531,45.058345794677734,5535390
2004-12-17,98.66999816894531,98.66999816894531,98.66999816894531,98.66999816894531,44.38361358642578,3672465
2004-12-20,98.73999786376953,99.19999694824219,97.43000030517578,98.73999786376953,44.415103912353516,2255830
2004-12-21,99.29999542236328,101.4000015258789,99.29999542236328,100.66999816894531,45.28325653076172,4609475
2004-12-22,101.19999694824219,102.18000030517578,99.5999984741211,100.31999969482422,45.125816345214844,4834985
2004-12-23,100.79999542236328,102.72000122070312,100.69999694824219,102.13999938964844,45.94448471069336,4113515
2004-12-24,102.97999572753906,103.19999694824219,101.63999938964844,102.29000091552734,46.011962890625,2424655
2004-12-27,101.4000015258789,102.88999938964844,101.4000015258789,102.41999816894531,46.0704345703125,1999365
2004-12-28,102.97999572753906,103.56999969482422,101.5,102.12000274658203,45.93549346923828,2605480
2004-12-29,102.41999816894531,103.13999938964844,101.0,101.62999725341797,45.7150764465332,2966135
2004-12-30,101.77999877929688,102.22000122070312,98.91999816894531,99.4000015258789,44.71198654174805,4777215
2004-12-31,100.11000061035156,101.6500015258789,99.8499984741211,101.02999877929688,45.44518280029297,2618580
2005-01-03,101.94999694824219,104.5999984741211,101.79999542236328,104.0199966430664,46.7901496887207,6361435
2005-01-04,104.2699966430664,105.19999694824219,103.61000061035156,103.95999908447266,46.763153076171875,3061550
2005-01-05,103.0,104.0,95.0,100.72999572753906,45.310245513916016,8607400
2005-01-06,101.0,101.9000015258789,98.23999786376953,99.04999542236328,44.55454635620117,7859995
2005-01-07,98.5999984741211,99.58000183105469,97.4000015258789,98.6500015258789,44.3746223449707,3259540
2005-01-10,99.11000061035156,99.18000030517578,94.19999694824219,95.0199966430664,42.74177551269531,3116585
2005-01-11,97.0,97.19999694824219,95.22000122070312,96.16999816894531,43.259071350097656,4171480
2005-01-12,96.29999542236328,98.62000274658203,94.22000122070312,94.8499984741211,42.665306091308594,4550610
2005-01-13,95.40999603271484,98.4000015258789,95.40999603271484,97.62000274658203,43.91130447387695,3261410
2005-01-14,98.19999694824219,98.5999984741211,95.47000122070312,96.69000244140625,43.49297332763672,2533255
2005-01-17,96.4000015258789,97.4000015258789,93.5,95.13999938964844,42.79575729370117,3953765
2005-01-18,95.19999694824219,95.69999694824219,93.22000122070312,93.62999725341797,42.11652755737305,5403250
2005-01-19,93.69999694824219,94.98999786376953,91.70999908447266,92.22999572753906,41.486778259277344,3478130
2005-01-20,91.76000213623047,95.45999908447266,91.0199966430664,94.52999877929688,42.5213623046875,5558135
2005-01-24,94.4000015258789,94.79999542236328,92.04999542236328,92.61000061035156,41.65770721435547,2078100
2005-01-25,92.81999969482422,96.27999877929688,91.54000091552734,95.72000122070312,43.05664825439453,3007690
2005-01-27,95.5999984741211,97.0,95.5999984741211,96.15999603271484,43.25456237792969,2945265
2005-01-28,96.4000015258789,98.5999984741211,96.04999542236328,98.43000030517578,44.275657653808594,4137215
2005-01-31,99.97999572753906,101.58000183105469,98.77999877929688,100.94999694824219,45.409202575683594,6534790
2005-02-01,101.4000015258789,101.45999908447266,98.19999694824219,98.62999725341797,44.36561584472656,9036285
2005-02-02,99.22999572753906,99.5,96.70999908447266,97.13999938964844,43.69538879394531,3809980
2005-02-03,97.37999725341797,99.04000091552734,97.0,98.63999938964844,44.3701171875,4506815
2005-02-04,99.4000015258789,99.97999572753906,97.5999984741211,98.04000091552734,44.10022735595703,4749945
2005-02-07,97.97999572753906,98.94000244140625,97.19999694824219,98.45999908447266,44.289154052734375,6286740
2005-02-08,98.81999969482422,99.4000015258789,97.83999633789062,98.44000244140625,44.28015899658203,4569055
2005-02-09,99.4000015258789,100.33000183105469,98.23999786376953,99.98999786376953,44.977378845214844,4191760
2005-02-10,100.19999694824219,101.15999603271484,99.0,100.0199966430664,44.99086380004883,5052335
2005-02-11,100.0,101.05999755859375,99.37999725341797,100.7699966430664,45.32823181152344,2950275
2005-02-14,101.0199966430664,102.44999694824219,101.0199966430664,101.5199966430664,45.66559600830078,3250525
2005-02-15,101.5999984741211,101.62000274658203,99.72000122070312,101.33000183105469,45.580135345458984,4795830
2005-02-16,101.79999542236328,101.97999572753906,97.70999908447266,98.36000061035156,44.244171142578125,4089535
2005-02-17,98.0,98.48999786376953,96.81999969482422,97.70999908447266,43.95178985595703,3704645
2005-02-18,97.9000015258789,98.69999694824219,95.4000015258789,95.72000122070312,43.05664825439453,3528130
2005-02-21,96.0,96.5,95.06999969482422,95.37000274658203,42.89921569824219,3580530
2005-02-22,95.19999694824219,96.79999542236328,95.01000213623047,96.58000183105469,43.44348907470703,2859435
2005-02-23,96.0,96.88999938964844,95.33000183105469,95.6500015258789,43.02516555786133,2092180
2005-02-24,95.4000015258789,96.26000213623047,94.13999938964844,94.3499984741211,42.440399169921875,7216680
2005-02-25,94.19999694824219,95.18000030517578,93.19999694824219,94.0199966430664,42.291954040527344,4044815
2005-02-28,96.79999542236328,96.79999542236328,92.0,95.02999877929688,42.74626541137695,3454305
2005-03-01,95.58000183105469,95.5999984741211,92.5,92.94000244140625,41.806156158447266,3021815
2005-03-02,92.9000015258789,94.0,92.04999542236328,92.72999572753906,41.71168899536133,3096450
2005-03-03,92.90999603271484,96.04000091552734,92.79999542236328,95.79999542236328,43.09263229370117,3850830
2005-03-04,96.4000015258789,97.79999542236328,95.81999969482422,97.51000213623047,43.86183547973633,6420625
2005-03-07,98.4000015258789,98.4000015258789,95.0199966430664,95.79000091552734,43.088138580322266,4243480
2005-03-08,96.2699966430664,97.0199966430664,95.5999984741211,96.37000274658203,43.34903335571289,2458485
2005-03-09,92.19999694824219,96.5999984741211,92.19999694824219,93.5999984741211,42.10303497314453,5746460
2005-03-10,93.79999542236328,94.44000244140625,93.0,93.58000183105469,42.094032287597656,3901575
2005-03-11,93.98999786376953,94.5199966430664,91.83000183105469,92.3499984741211,41.5407600402832,4737290
2005-03-14,92.76000213623047,93.83999633789062,92.15999603271484,93.01000213623047,41.837646484375,3205615
2005-03-15,93.97000122070312,93.97999572753906,90.81999969482422,91.19000244140625,41.01897430419922,3540960
2005-03-16,91.62000274658203,92.41999816894531,90.5999984741211,91.30999755859375,41.07294464111328,2886060
2005-03-17,91.0,91.5,90.22999572753906,90.63999938964844,40.77157211303711,4711555
2005-03-18,90.4000015258789,92.79999542236328,89.30999755859375,92.23999786376953,41.49128341674805,6901760
2005-03-21,92.4000015258789,93.0,89.62000274658203,90.06999969482422,40.515167236328125,3021505
2005-03-22,89.81999969482422,90.18000030517578,86.0,86.69999694824219,38.9992790222168,5063710
2005-03-23,86.69999694824219,87.9000015258789,83.4000015258789,84.54000091552734,38.027671813964844,5511310
2005-03-24,84.54000091552734,85.58999633789062,82.26000213623047,83.22000122070312,37.43391418457031,5602820
2005-03-28,83.88999938964844,84.5199966430664,82.6500015258789,83.47999572753906,37.55086898803711,4403440
2005-03-29,83.5999984741211,84.65999603271484,80.62000274658203,81.56999969482422,36.691715240478516,6085705
2005-03-30,81.97999572753906,83.1500015258789,81.0,82.22000122070312,36.984100341796875,2996265
2005-03-31,82.4000015258789,83.65999603271484,81.77999877929688,82.79000091552734,37.2404899597168,5315855
2005-04-01,82.81999969482422,88.51000213623047,82.05999755859375,86.88999938964844,39.084754943847656,3929135
2005-04-04,86.87999725341797,86.87999725341797,84.0199966430664,84.88999938964844,38.18511199951172,3250545
2005-04-05,84.62000274658203,85.0,81.0199966430664,81.23999786376953,36.54327392578125,4587245
2005-04-06,80.44999694824219,82.95999908447266,80.44999694824219,82.44999694824219,37.08755111694336,2807660
2005-04-07,83.68000030517578,85.47999572753906,82.6500015258789,84.75,38.12213897705078,3652420
2005-04-08,85.19999694824219,85.4000015258789,83.79999542236328,84.15999603271484,37.85673904418945,2463650
2005-04-11,83.40999603271484,85.68000030517578,82.5999984741211,83.63999938964844,37.622840881347656,6292700
2005-04-12,84.58000183105469,84.90999603271484,82.75,84.13999938964844,37.84775161743164,2356700
2005-04-13,84.41999816894531,85.37000274658203,83.20999908447266,84.90999603271484,38.19410705566406,7049180
2005-04-15,84.0999984741211,84.0999984741211,81.41999816894531,82.04999542236328,36.907623291015625,9297055
2005-04-18,81.5,84.55999755859375,80.5999984741211,84.16999816894531,37.86124038696289,4853410
2005-04-19,84.4000015258789,85.55999755859375,82.5199966430664,83.31999969482422,37.47889709472656,3777505
2005-04-20,82.79999542236328,86.94000244140625,82.79999542236328,86.6500015258789,38.97679138183594,2962560
2005-04-21,86.6500015258789,87.9000015258789,85.0,87.54000091552734,39.377132415771484,2538420
2005-04-22,88.0,88.19999694824219,86.30999755859375,87.37999725341797,39.30515670776367,1964180
2005-04-25,85.45999908447266,89.5999984741211,85.45999908447266,88.91999816894531,39.99788284301758,2060160
2005-04-26,88.4000015258789,89.0,86.55999755859375,86.86000061035156,39.071258544921875,2211600
2005-04-27,86.9000015258789,88.19999694824219,85.66999816894531,86.48999786376953,38.904823303222656,1709550
2005-04-28,86.0,86.58000183105469,85.02999877929688,85.79999542236328,38.59444046020508,2054805
2005-04-29,85.4000015258789,85.4000015258789,82.0199966430664,82.37999725341797,37.056068420410156,3535900
2005-05-02,82.94999694824219,84.4000015258789,82.19999694824219,84.1500015258789,37.85224533081055,2756120
2005-05-03,84.0,85.56999969482422,83.36000061035156,84.8499984741211,38.16712188720703,2291035
2005-05-04,85.0,85.4000015258789,83.33999633789062,84.0,37.78477096557617,2554950
2005-05-05,84.5999984741211,85.55999755859375,83.6500015258789,84.02999877929688,37.79825973510742,2226050
2005-05-06,84.77999877929688,85.69000244140625,83.19999694824219,85.0999984741211,38.279571533203125,3065160
2005-05-09,85.29999542236328,87.8499984741211,84.79999542236328,87.45999908447266,39.34114456176758,2112445
2005-05-10,87.4000015258789,87.79999542236328,85.15999603271484,85.62999725341797,38.517982482910156,3701550
2005-05-11,85.43000030517578,86.7699966430664,84.9000015258789,85.87000274658203,38.62593460083008,2113550
2005-05-12,86.19999694824219,87.18000030517578,86.0,86.6500015258789,38.97679138183594,1458165
2005-05-13,86.9000015258789,87.18000030517578,86.19999694824219,86.5199966430664,38.91831588745117,2361910
